trade_date,symbol,source_panel,recommendation_eligibility_status,actionability_status,actionability_blocked,blocked_reason_codes,warning_propagation_codes,source_risk_severity,risk_severity,risk_state,source_risk_tag,panel_contract_status,source_provider,forward_return_1d,forward_return_5d,forward_return_20d,benchmark_excess_return_1d,benchmark_excess_return_5d,benchmark_excess_return_20d,label_ready_1d,label_ready_5d,label_ready_20d,no_lookahead_alignment_status,evaluation_status,warning_codes,review_only,non_actionable_disclaimer
2025-12-11,300014.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,0.0069493689,-0.0277974755,-0.0326194866,0.0006303811,-0.0279309938,-0.0848429157,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-11,300015.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,0.0090826521,0.0163487738,0.0563124432,0.0027636644,0.0162152555,0.0040890142,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-11,300033.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,0.0055203046,-0.0101522843,0.2480012690,-0.0007986832,-0.0102858026,0.1957778400,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-11,300059.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,0.0078809107,0.0008756567,0.0967600701,0.0015619229,0.0007421384,0.0445366410,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-11,300122.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,-0.0005159959,-0.0092879257,0.0361197110,-0.0068349836,-0.0094214440,-0.0161037180,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-11,300124.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,0.0023057100,-0.0330937203,0.0965685610,-0.0040132777,-0.0332272386,0.0443451319,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-11,300502.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,0.0275863725,0.0215841156,-0.0604067129,0.0212673847,0.0214505973,-0.1126301420,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-11,300628.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,0.0318599311,0.0361653272,0.0737657865,0.0255409434,0.0360318089,0.0215423574,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-12,000001.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,0.0140969163,0.0237885463,0.0105726872,0.0204035558,0.0265765924,-0.0287384600,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-12,000002.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,-0.0298804781,-0.0239043825,-0.0378486056,-0.0235738386,-0.0211163363,-0.0771597528,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-12,000063.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,-0.0241059603,-0.0190728477,0.0670198675,-0.0177993208,-0.0162848015,0.0277087203,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-12,000100.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,0.0022222222,0.0200000000,0.0577777778,0.0085288617,0.0227880461,0.0184666305,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-12,000157.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,-0.0115340254,-0.0299884660,0.0161476355,-0.0052273859,-0.0272004198,-0.0231635117,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-12,000166.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,0.0038240918,0.0095602294,0.0267686424,0.0101307312,0.0123482756,-0.0125425048,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-12,000333.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,0.0137418053,0.0016389309,-0.0393343419,0.0200484448,0.0044269771,-0.0786454892,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-12,000338.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,-0.0072302558,-0.0255839822,0.0567296997,-0.0009236164,-0.0227959361,0.0174185524,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-12,000425.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,-0.0053050398,-0.0079575597,0.0017683466,0.0010015997,-0.0051695135,-0.0375428007,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-12,000538.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,0.0005373455,0.0125380620,0.0232849722,0.0068439850,0.0153261081,-0.0160261750,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-12,000568.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,-0.0013823386,-0.0072369491,-0.0404943893,0.0049243009,-0.0044489029,-0.0798055366,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-12,000596.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,0.0102426617,-0.0063243280,-0.0429641851,0.0165493012,-0.0035362819,-0.0822753323,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-12,000651.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,0.0029447853,0.0095705521,-0.0103067485,0.0092514247,0.0123585983,-0.0496178957,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-12,000725.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,-0.0024154589,-0.0120772947,0.0772946860,0.0038911805,-0.0092892485,0.0379835387,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-12,000776.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,0.0186157518,0.0334128878,0.0911694511,0.0249223912,0.0362009340,0.0518583038,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-12,000786.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,0.0347250930,0.0446465482,0.0582885490,0.0410317325,0.0474345943,0.0189774017,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-12,000895.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,0.0075329567,0.0218455744,-0.0316384181,0.0138395961,0.0246336205,-0.0709495653,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-12,000938.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,-0.0251497006,-0.0247504990,0.0447105788,-0.0188430611,-0.0219624529,0.0053994316,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
2025-12-12,000963.SZ,outputs/datasets/goal_data_provider02b_source_backed_evaluation_panel.csv,eligible_for_review_only_revalidation_never_actionable,never_actionable,true,NON_ACTIONABLE_REVIEW_ONLY;NO_BUY_SELL_HOLD_OUTPUT,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock,MEDIUM,MEDIUM,review_only_warning_propagation,source_panel_warning_review_risk,source_backed_evaluation_panel_ready_for_dc03,baostock,-0.0340168878,-0.0205066345,-0.0381182147,-0.0277102484,-0.0177185884,-0.0774293620,true,true,true,t_plus_1_or_later_forward_returns_from_committed_provider02b_panel,evaluable_review_only_all_horizons,canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited;review_only_dc03_non_actionable;single_primary_provider_baostock;canonical_approved_universe_below_50;crosscheck_sample_scope_limited,true,diagnostic_only_not_investment_advice_not_trade_instruction
